"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3er Sector - CEMEX continúa abordando el cambio climático y fomentando la innovación https://t.co/zNkERdvJRL #RSE… https://t.co/xjCfOPSqEC",FALSE,0,NA,2020-03-27 16:21:22,TRUE,NA,"1243573839386329089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","3erSector",0,FALSE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 16:20:01,FALSE,NA,"1243573500188729345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Black_Hazard",212,TRUE,FALSE,NA,NA
"El #planeta practicando para su debut después de acabar con media humanidad!!!
#COVID2019 #CambioClimatico… https://t.co/x6JT6Vt8h6",FALSE,9,NA,2020-03-27 16:19:58,TRUE,NA,"1243573486343225345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VidaAdopta",4,FALSE,FALSE,NA,NA
"5. Así, para el #CambioClimático: ""Si en la crisis sanitaria son los valientes los q deben volver a aprender a lava… https://t.co/lLeQKCURRz",FALSE,0,"YohadZacarias",2020-03-27 16:19:06,TRUE,"1243573268122140672","1243573270894522381","195910579","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YohadZacarias",0,FALSE,FALSE,NA,NA
"1. la cuaresma, mencionando que la crisis sanitaria derivada del #COVIDー19 es solo una especie de ensayo para un de… https://t.co/qJoMjRJtT3",FALSE,0,"YohadZacarias",2020-03-27 16:19:04,TRUE,"1243573260249432069","1243573262250119173","195910579","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YohadZacarias",0,FALSE,FALSE,NA,NA
"BREVE HILO😷Bruno Latour se mandó unas frases sobre el #COVID2019 #CambioClimático🌱y Estado. Vale la pena una🧐. Su a… https://t.co/hQ1jv0GE8D",FALSE,2,NA,2020-03-27 16:19:04,TRUE,NA,"1243573260249432069",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YohadZacarias",1,FALSE,FALSE,NA,NA
"RT @adamonzon: La pobre Tierra. Está pasando por tanto. #cambioclimatico #coronavirus #fiebre #tos #meteoritos Está súper gracioso 🌎☀️🪐",FALSE,0,NA,2020-03-27 16:19:04,FALSE,NA,"1243573258936627200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lsgd_95",19,TRUE,FALSE,NA,NA
"RT @FAOenEspanol: 🏘️¿Estás en casa y buscas ideas para entretener a tus hijos/as?
 
👧🧒Los recursos educativos de la FAO te ayudarán a enseñ…",FALSE,0,NA,2020-03-27 16:18:18,FALSE,NA,"1243573066333995008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaguar2025",44,TRUE,FALSE,NA,NA
"“Gran caída en los niveles de contaminación de Europa” 
De los pocos efectos positivos que tiene la pandemia que es… https://t.co/PUPmGqdivW",FALSE,0,NA,2020-03-27 16:17:19,TRUE,NA,"1243572819620966402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vhappy_",0,FALSE,FALSE,NA,NA
"RT @Conecc_Mx: En conmemoración del #DíaMundialDelClima y el #DíaMundialDeLaAdaptaciónAlCambioClimático, te compartimos algunas de las cons…",FALSE,0,NA,2020-03-27 16:15:07,FALSE,NA,"1243572264689426434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergioduarteb",2,TRUE,FALSE,NA,NA
"Espero que cuando esto termine, nada vuelva a la normalidad; porque esa “normalidad” ha sido el problema del planet… https://t.co/2nwDdo8FiV",FALSE,1,NA,2020-03-27 16:15:01,TRUE,NA,"1243572241419448322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pocho_jurador",0,FALSE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 16:13:39,FALSE,NA,"1243571896295227392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RebelBonny",212,TRUE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 16:13:20,FALSE,NA,"1243571819447230466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mccri22",212,TRUE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 16:12:23,FALSE,NA,"1243571579759538177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dolores_marsal",212,TRUE,FALSE,NA,NA
"RT @abpedrogarcia84: #CambioClimatico comprometidos y actuando con responsabilidad por la naturaleza...Estamos activados desde Ecuador a tr…",FALSE,0,NA,2020-03-27 16:11:42,FALSE,NA,"1243571407851851779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuanCar03510946",3,TRUE,FALSE,NA,NA
"RT @icathi: De acuerdo con la @ONUMX, 2020 es decisivo para combatir el #CambioClimático y reorientar el rumbo hacia el #DesarrolloSostenib…",FALSE,0,NA,2020-03-27 16:11:34,FALSE,NA,"1243571371726299138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HERSAM9",80,TRUE,FALSE,NA,NA
"RT @icathi: De acuerdo con la @ONUMX, 2020 es decisivo para combatir el #CambioClimático y reorientar el rumbo hacia el #DesarrolloSostenib…",FALSE,0,NA,2020-03-27 16:09:51,FALSE,NA,"1243570942053216257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ICATHI_Ajacuba",80,TRUE,FALSE,NA,NA
"RT @IICAnoticias: ¡Atención!

👩‍💻Seminario web Agricultura en la Convención Marco de las Naciones Unidas sobre #CambioClimático: Avance de…",FALSE,0,NA,2020-03-27 16:09:49,FALSE,NA,"1243570931735330825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IICA_Uruguay",22,TRUE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 16:09:07,FALSE,NA,"1243570758678265859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tenchapl",212,TRUE,FALSE,NA,NA
"RT @escarabajoTVE: Hoy a las 18:40 en @la2_tve no te pierdas #CambioClimatico :Realidad y Relato. Cómo la sociedad construye el relato cole…",FALSE,0,NA,2020-03-27 16:08:44,FALSE,NA,"1243570658514292746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MEFP12",33,TRUE,FALSE,NA,NA
"RT @adamonzon: La pobre Tierra. Está pasando por tanto. #cambioclimatico #coronavirus #fiebre #tos #meteoritos Está súper gracioso 🌎☀️🪐",FALSE,0,NA,2020-03-27 16:07:47,FALSE,NA,"1243570420139175936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__smda",19,TRUE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 16:05:58,FALSE,NA,"1243569965430706179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ecointeligencia",212,TRUE,FALSE,NA,NA
"RT @Adif_es: Adif se suma a la campaña #LaHoraDelPlaneta  apagando la iluminación exterior de 27 estaciones 🚉
📌 Apoyo a la lucha contra el…",FALSE,0,NA,2020-03-27 16:05:20,FALSE,NA,"1243569804482613249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jivergaramedina",5,TRUE,FALSE,NA,NA
"La cuarentena contra el COVID-19 reduce un 64% la contaminación del aire en España https://t.co/9kJsbKmNQq vía… https://t.co/u0pYCVhc1e",FALSE,0,NA,2020-03-27 16:04:02,TRUE,NA,"1243569478232879105",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Gerardo_Galdon",0,FALSE,FALSE,NA,NA
"RT @TesorosCanarios: La humanidad desaparece y la naturaleza recupera su espacio, nosotros somos el cambio. Sur de Gran Canaria, autor desc…",FALSE,0,NA,2020-03-27 16:03:30,FALSE,NA,"1243569344786948099",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Clachica2La",26,TRUE,FALSE,NA,NA
"RT @Pedrocig: La ignorancia del populista Bolsonaro es peligrosa. El dice:
Coronavirus es una “gripita”.
CambioClimático no existe,explotem…",FALSE,0,NA,2020-03-27 16:02:43,FALSE,NA,"1243569145708494850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ita_Angie",92,TRUE,FALSE,NA,NA
"RT @ambilamp: ¿Sabías que al #reciclar estamos reduciendo las emisiones de CO2 que se producirían al fabricar un producto desde cero? Una b…",FALSE,0,NA,2020-03-27 16:00:47,FALSE,NA,"1243568660356177925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConcienciaMAC",5,TRUE,FALSE,NA,NA
"🍇 ¡Vamos Castilla-La Mancha! #Vino con DO, #alcohol sanitario y #viñedo contra el #CambioClimático🍷@vinodelamancha… https://t.co/dHnPVlZEuP",FALSE,4,NA,2020-03-27 16:00:14,TRUE,NA,"1243568519171768320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaCuevasIraola",2,FALSE,FALSE,NA,NA
"📻 #CambioClimático | @ValbuenaAlonso: ""La lucha contra el cambio climático exige tomar #conciencia como colectivida… https://t.co/ZFCzR2OlUE",FALSE,1,NA,2020-03-27 16:00:00,TRUE,NA,"1243568464545165312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ElEspejoCanario",0,FALSE,FALSE,NA,NA
"RT @ledmonmarketing: 🌍 Falta sólo un día para la Hora del Planeta.
Ya que todos estaremos en casa. ¡Podemos hacerlo! Una hora sin luces...💡…",FALSE,0,NA,2020-03-27 15:59:46,FALSE,NA,"1243568404767932417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_mcclan",3,TRUE,FALSE,NA,NA
"RT @Conecc_Mx: En conmemoración del #DíaMundialDelClima y el #DíaMundialDeLaAdaptaciónAlCambioClimático, te compartimos algunas de las cons…",FALSE,0,NA,2020-03-27 15:59:40,FALSE,NA,"1243568379492958214",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKI_Mexico",2,TRUE,FALSE,NA,NA
"RT @Conecc_Mx: ¿Sabías que en 🇲🇽 los instrumentos rectores de política nacional sobre #CambioClimático son la Ley General de Cambio Climáti…",FALSE,0,NA,2020-03-27 15:59:32,FALSE,NA,"1243568346907500546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKI_Mexico",3,TRUE,FALSE,NA,NA
"ℹ️Toma el pulso de las acciones de ciudades para combatir el #CambioClimático en nuestro boletín. 

Suscríbete al b… https://t.co/iLrM0jAYtv",FALSE,1,NA,2020-03-27 15:55:32,TRUE,NA,"1243567340291117056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKI_Mexico",0,FALSE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 15:55:27,FALSE,NA,"1243567319265284096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","escorpiona66",212,TRUE,FALSE,NA,NA
"#coronavirus #CambioClimático https://t.co/vVtkkR1nuh",FALSE,1,NA,2020-03-27 15:54:56,FALSE,NA,"1243567187098513411",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedroerrojo1",0,FALSE,FALSE,NA,NA
"Grandes corporaciones internacionales de la alimentación, la salud, la banca, etc declarando los beneficios que pre… https://t.co/EhdNHDfzKL",FALSE,1,NA,2020-03-27 15:53:58,TRUE,NA,"1243566945867378694",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cregarla",0,FALSE,FALSE,NA,NA
"RT @ciudades_demx: ¿Ya te enteraste de nuestras sesiones virtuales el próximo 30 y 31 de marzo? 

En ellas, te presentamos una herramienta…",FALSE,0,NA,2020-03-27 15:53:14,FALSE,NA,"1243566760420245504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IKI_Mexico",8,TRUE,FALSE,NA,NA
"RT @Antarcticacl: Hora de volver a casa! Terminó hoy con éxito nuestra campaña #Antartica 2019/20🥳. Gracias a @inach_gob, 12 científic@s de…",FALSE,0,NA,2020-03-27 15:52:39,FALSE,NA,"1243566611057053696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","laquejadera1",212,TRUE,FALSE,NA,NA
"¡Jaque mate a la libertad! Lo intentaron con el #CambioClimatico y con muchas otras cosas, pero los enemigos de la… https://t.co/C1QErsgExF",FALSE,0,NA,2020-03-27 15:52:31,TRUE,NA,"1243566579511672834",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DioCinicoXXX",0,FALSE,FALSE,NA,NA
"RT @IICAnoticias: ¡Atención!

👩‍💻Seminario web Agricultura en la Convención Marco de las Naciones Unidas sobre #CambioClimático: Avance de…",FALSE,0,NA,2020-03-27 15:48:09,FALSE,NA,"1243565481371619338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IICAColombia",22,TRUE,FALSE,NA,NA
"Ayudemos al  maravilloso oso de dentro de tu trabajo, por favor ve los videos en mi pagina https://t.co/BDKou8R3cY… https://t.co/R1LDHU3ceQ",FALSE,1,NA,2020-03-27 15:47:12,TRUE,NA,"1243565241050554371",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","tuPlantaUnArbol",0,FALSE,FALSE,NA,NA
"#resiliencia Si fuimos elegidos por un ser  supremo para vivir este momento es porque también fuimos elegidos para… https://t.co/CnIUCrUdd1",FALSE,1,NA,2020-03-27 15:46:12,TRUE,NA,"1243564990445096965",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","EstepaClaribeth",0,FALSE,FALSE,NA,NA
"RT @Pedrocig: La ignorancia del populista Bolsonaro es peligrosa. El dice:
Coronavirus es una “gripita”.
CambioClimático no existe,explotem…",FALSE,0,NA,2020-03-27 15:45:57,FALSE,NA,"1243564927329107969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janecarvajal",92,TRUE,FALSE,NA,NA
"RT @escarabajoTVE: La confirmación científica de la existencia del #CambioClimático es abrumadora. Hoy analizamos los relatos construidos p…",FALSE,0,NA,2020-03-27 15:45:17,FALSE,NA,"1243564760513368065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andainasnegras",4,TRUE,FALSE,NA,NA
"RT @invemarcolombia: En el #Diamundialdelclima acciones que durante esta #CuarentenaNacional podemos ejecutar para contrarrestar el #Cambio…",FALSE,0,NA,2020-03-27 15:44:01,FALSE,NA,"1243564439384854530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArrecifesCoral",6,TRUE,FALSE,NA,NA
"RT @Antarcticacl: El “AgujeroDeCalor” es un área al sur de #Groenlandia q (a diferencia de resto del mundo) se está enfriando!👇. Se origina…",FALSE,0,NA,2020-03-27 15:42:51,FALSE,NA,"1243564145372528641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DalilitaKmelo",212,TRUE,FALSE,NA,NA
"RT @TesorosCanarios: La humanidad desaparece y la naturaleza recupera su espacio, nosotros somos el cambio. Sur de Gran Canaria, autor desc…",FALSE,0,NA,2020-03-27 15:39:37,FALSE,NA,"1243563332285665286",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaborborja",26,TRUE,FALSE,NA,NA
"RT @esclavasjerez: Toda una lección de #responsabilidad y  #solidaridad  de  jóvenes y niños en la actual crisis sanitaria del #Coronavirus…",FALSE,0,NA,2020-03-27 15:39:10,FALSE,NA,"1243563221014974464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esclavasjerez",6,TRUE,FALSE,NA,NA
"RT @TinocoGRogelio: #CalentamientoGlobal
#CambioClimático
#MeQuedoEnCasa, se puede  hacer mucho...

28 de Marzo 20:30 a 21:30 #ApagaTusLuce…",FALSE,0,NA,2020-03-27 15:34:04,FALSE,NA,"1243561935033053185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolorioGuilmar",12,TRUE,FALSE,NA,NA
"RT @ISAConexiones: Seguimos contribuyendo a la mitigación del #CambioClimático. Hoy, 4 empresas del Grupo ISA son carbono neutro. 🙌🏼🌳 #Asam…",FALSE,0,NA,2020-03-27 15:33:54,FALSE,NA,"1243561892708220931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","intercolombia",1,TRUE,FALSE,NA,NA
"RT @CarolaSchmidtZ: En el #DíaMundialDelClima nos enfrentamos a una Pandemia que al igual que el #CambioClimático son fenómenos globales qu…",FALSE,0,NA,2020-03-27 15:33:24,FALSE,NA,"1243561767210491904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinochetRivera",41,TRUE,FALSE,NA,NA
"RT @MinamPeru: 📢 En el Día Mundial del Clima y la Adaptación al #CambioClimático presentamos el ""Catálogo de las medidas de adaptación"" que…",FALSE,0,NA,2020-03-27 15:31:04,FALSE,NA,"1243561181949956097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NAP_Network",17,TRUE,FALSE,NA,NA
"RT @AIREdeTURISMO: Webinar: The geopolitics of COVID-19 and climate change. #CambioClimatico  https://t.co/oBpOso4FXD vía @SEIresearch",FALSE,0,NA,2020-03-27 15:31:01,FALSE,NA,"1243561170684043267",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMPTurismo",1,TRUE,FALSE,NA,NA
"RT @PNUDperu: Tener buena calidad de aire es fundamental para nuestra salud. Pensemos hoy qué estamos haciendo para reducir los efectos del…",FALSE,0,NA,2020-03-27 15:30:43,FALSE,NA,"1243561094477643776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalzadaTere",9,TRUE,FALSE,NA,NA
"Webinar: The geopolitics of COVID-19 and climate change. #CambioClimatico  https://t.co/oBpOso4FXD vía @SEIresearch",FALSE,1,NA,2020-03-27 15:30:11,FALSE,NA,"1243560960830423040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AIREdeTURISMO",1,FALSE,FALSE,NA,NA
"RT @Expok: #EncuestaExpok #RSE #Sustentabilidad
🤔 ¿Crees que algún día la lucha vs el #CambioClimatico se tome tan en serio como la lucha v…",FALSE,0,NA,2020-03-27 15:29:32,FALSE,NA,"1243560793435787270",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","coryacr",1,TRUE,FALSE,NA,NA
"RT @Pedrocig: La ignorancia del populista Bolsonaro es peligrosa. El dice:
Coronavirus es una “gripita”.
CambioClimático no existe,explotem…",FALSE,0,NA,2020-03-27 15:29:31,FALSE,NA,"1243560791841914881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SitaSinNombre",92,TRUE,FALSE,NA,NA
"Proyectos de Voluntariado en Rios del Ministerio #planet #DiaMundialdelAgua #pescamoscagranada #rios #Humedales… https://t.co/m0rx3MJhLX",FALSE,0,NA,2020-03-27 15:28:14,TRUE,NA,"1243560467638951939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMoscaGranada",0,FALSE,FALSE,NA,NA
